1	41	3	878542478
1	24	3	878542515
1	199	2	878542552
1	113	1	878542552
1	69	5	878542589
1	133	5	878542589
1	123	3	878542608
1	59	4	878542678
1	27	4	878542699
1	139	3	878542699
1	99	5	878542738
1	192	2	878542738
1	16	1	878542772
1	74	4	878542791
1	131	2	878542791
1	87	2	878542845
1	205	4	878542845
1	89	1	878542845
1	96	1	878542845
1	28	2	878542869
1	23	1	878542869
1	37	4	878542869
1	114	4	878542889
1	180	4	878542909
1	175	3	878542909
1	3	4	878542960
1	48	4	878542960
1	108	3	878542960
1	10	5	878542960
1	178	5	878542960
1	100	3	878542960
1	120	1	878543006
1	53	4	878543030
1	31	2	878543030
1	32	3	878543075
1	207	4	878543133
1	122	1	878543133
1	65	1	878543176
1	193	3	878543176
1	63	4	878543176
1	198	3	878543196
1	50	2	878543196
1	121	3	878543216
1	62	4	878543238
1	124	2	878543238
1	42	4	878543275
1	45	3	878543308
1	13	5	878543541
1	152	5	878543541
1	135	5	878543541
1	8	5	878543541
1	86	5	878543541
1	72	5	878543541
1	73	5	878543541
1	189	4	878873388
1	218	5	878873389
1	226	1	885345728
1	216	2	885345822
1	230	3	887431647
1	229	2	887431672
1	15	4	887431883
1	111	5	887431908
1	188	5	887431921
1	6	5	887431973
1	208	2	887431973
1	228	5	888732827
1	179	4	888732908
1	26	5	888732909
1	148	5	889751711
1	97	5	889751711
1	5	3	889751712
1	61	1	889751736
1	88	2	889751736
2	269	1	888550774
2	227	4	888550774
2	1	4	888550871
2	251	4	888550939
2	233	5	888550939
2	217	4	888551062
2	253	4	888551164
2	235	4	888551174
2	245	3	888551235
2	216	4	888551341
2	248	3	888551441
2	254	3	888551441
2	238	3	888551441
2	232	3	888551497
2	234	4	888551552
2	231	4	888551647
2	249	3	888551647
2	236	3	888551647
2	252	1	888551648
2	19	4	888551648
2	237	4	888551745
2	97	4	888551853
2	9	2	888551853
2	240	4	888551922
2	11	4	888551922
2	242	4	888552017
2	203	4	888552017
2	86	5	888552084
2	265	5	888552084
2	267	5	888552084
2	110	5	888552084
2	258	5	888552084
2	243	5	888552084
2	241	5	888552084
2	264	4	888979061
2	230	5	888979061
2	256	4	888979197
2	247	3	888979353
2	270	5	888979693
2	263	3	888979945
2	268	1	888980085
2	239	3	888980240
3	218	2	889237026
3	294	1	889237055
3	303	2	889237055
3	230	2	889237055
3	301	3	889237076
3	304	1	889237122
3	296	3	889237122
3	287	3	889237122
3	292	3	889237141
3	295	4	889237174
3	289	1	889237198
3	255	3	889237199
3	229	3	889237224
3	252	2	889237224
3	285	1	889237224
3	262	3	889237224
3	280	2	889237224
3	209	1	889237247
3	278	2	889237247
3	306	3	889237247
3	277	2	889237269
3	276	3	889237269
3	288	1	889237269
3	279	1	889237297
3	291	2	889237297
3	224	2	889237297
3	302	3	889237315
3	275	5	889237455
3	281	4	889237455
3	220	4	889237455
3	283	4	889237455
3	282	5	889237455
3	299	5	889237455
3	300	5	889237455
3	284	4	889237455
3	293	5	889237455
3	272	4	889237482
3	274	5	889237482
3	271	2	889237482
4	229	4	892001690
4	313	5	892002352
4	311	5	892002352
4	310	5	892002352
4	259	5	892002352
4	283	5	892002352
4	281	5	892002352
4	312	5	892002353
4	305	5	892002353
4	257	5	892002353
4	278	5	892002353
4	180	3	892003374
4	307	3	892003459
4	308	4	892003525
4	309	2	892004275
4	220	4	892004275
4	224	3	892004275
4	252	5	892004409
5	75	5	875636033
5	2	3	875636053
5	196	3	875636070
5	392	2	875636099
5	374	3	875636099
5	180	3	875636099
5	194	4	875636099
5	126	3	875636141
5	351	3	875636152
5	340	4	875636167
5	335	4	875636185
5	14	4	875636198
5	336	2	875636230
5	323	3	875636230
5	345	5	875636265
5	342	2	875636265
5	318	3	875636281
5	147	2	875636281
5	76	3	875636297
5	349	5	875636308
5	36	5	875636360
5	159	5	875636375
5	398	1	875636375
5	134	5	875636375
5	334	3	875636389
5	57	4	875636389
5	96	1	875636493
5	67	2	875636511
5	331	1	875636540
5	315	1	875636571
5	394	1	875636571
5	179	5	875636571
5	332	5	875636587
5	333	3	875636588
5	371	5	875636588
5	373	5	875636631
5	376	5	875636655
5	205	4	875636655
5	149	4	875636675
5	174	4	875636675
5	178	4	875636675
5	360	3	875636691
5	135	3	875636691
5	367	4	875636767
5	375	4	875636793
5	368	4	875636793
5	125	3	875636815
5	365	3	875636815
5	363	3	875636830
5	361	1	875636842
5	325	3	875636905
5	23	4	875637023
5	377	5	875637033
5	316	1	875637144
5	317	3	875637145
5	330	3	875637191
5	341	2	875637330
5	337	3	875637419
5	372	3	875637429
5	369	2	875637440
5	117	4	875637536
5	49	4	875637575
5	326	3	875637587
5	84	3	875720691
5	391	2	875720692
5	158	3	875720692
5	200	2	875720692
5	379	5	875720717
5	171	2	875720717
5	390	3	875720744
5	388	3	875720744
5	186	3	875720744
5	386	4	875720744
5	387	2	875720762
5	329	3	875720814
5	321	1	875720814
5	127	1	875720830
5	384	1	875720830
5	389	4	875720845
5	350	1	875720947
5	207	1	875720948
5	184	1	875720967
5	322	1	875720967
5	53	1	875721019
5	328	1	875721167
5	370	3	875721167
5	81	4	875721168
5	366	3	875721168
5	362	1	875721196
5	88	3	875721196
5	85	3	875721216
5	352	2	875721216
5	364	3	875721216
5	121	3	875721260
5	339	1	875721315
5	397	1	875721432
5	56	1	875721555
5	143	1	875721572
5	199	4	875729064
5	219	1	878844208
5	395	1	878844397
5	383	1	878844423
5	380	1	878844423
5	381	1	878844423
5	382	1	878844423
5	87	5	878844510
5	50	1	878844629
5	348	1	878844630
5	80	3	878844651
5	356	2	878844651
5	166	4	878845197
5	343	2	879198031
5	327	2	879198045
5	34	4	879198109
5	357	1	879198183
5	399	1	879198898
5	338	2	879198898
5	344	2	879198898
5	385	1	879198898
5	396	1	879198898
