204	5	1
204	15	1
205	8	1
205	17	1
206	2	1
206	3	1
206	15	1
206	16	1
207	1	1
207	8	1
207	14	1
208	5	1
208	11	1
209	5	1
209	8	1
209	12	1
210	1	1
210	2	1
211	5	1
211	17	1
212	8	1
213	8	1
213	14	1
214	8	1
214	12	1
214	17	1
215	8	1
216	5	1
216	14	1
217	11	1
217	14	1
218	16	1
219	11	1
220	5	1
220	14	1
221	8	1
222	1	1
222	2	1
222	15	1
223	8	1
223	16	1
224	8	1
225	4	1
225	5	1
226	1	1
226	16	1
227	1	1
227	2	1
227	15	1
228	1	1
228	2	1
228	15	1
229	1	1
229	2	1
229	15	1
230	1	1
230	2	1
230	15	1
231	1	1
231	2	1
231	5	1
231	6	1
232	1	1
232	5	1
232	18	1
233	1	1
234	1	1
234	11	1
235	1	1
235	5	1
235	15	1
235	17	1
236	5	1
236	8	1
237	8	1
237	14	1
238	5	1
239	6	1
239	8	1
239	15	1
240	3	1
240	5	1
241	1	1
241	14	1
241	17	1
242	5	1
243	4	1
243	5	1
244	1	1
244	8	1
244	16	1
245	1	1
245	8	1
245	16	1
245	17	1
246	8	1
246	14	1
247	1	1
247	2	1
247	4	1
248	5	1
248	6	1
249	5	1
250	1	1
250	15	1
251	5	1
252	1	1
252	2	1
252	15	1
252	16	1
253	8	1
253	14	1
254	1	1
254	2	1
254	6	1
255	5	1
255	14	1
256	5	1
256	14	1
257	1	1
257	2	1
257	5	1
257	15	1
258	8	1
258	15	1
259	4	1
259	5	1
260	1	1
260	13	1
260	15	1
260	16	1
261	4	1
261	5	1
262	8	1
263	1	1
264	15	1
264	16	1
265	1	1
265	16	1
266	1	1
266	2	1
268	8	1
268	14	1
269	5	1
270	8	1
270	15	1
270	16	1
271	1	1
271	2	1
271	15	1
271	17	1
272	8	1
273	1	1
273	6	1
273	16	1
274	5	1
274	14	1
275	8	1
275	14	1
276	8	1
276	14	1
277	8	1
278	8	1
278	14	1
279	8	1
280	8	1
280	14	1
281	1	1
281	16	1
282	8	1
283	8	1
283	14	1
284	5	1
284	14	1
285	8	1
286	8	1
286	14	1
286	17	1
287	8	1
288	11	1
288	16	1
289	8	1
289	12	1
290	5	1
291	13	1
291	16	1
292	8	1
293	6	1
293	8	1
294	5	1
295	1	1
295	16	1
296	8	1
297	8	1
298	1	1
298	15	1
298	16	1
299	6	1
299	8	1
299	10	1
300	1	1
300	16	1
301	5	1
302	6	1
302	10	1
302	13	1
302	16	1
303	8	1
304	2	1
304	4	1
305	8	1
306	8	1
306	14	1
307	6	1
307	11	1
307	13	1
307	16	1
308	4	1
308	8	1
308	9	1
309	6	1
310	8	1
311	8	1
311	14	1
311	16	1
312	5	1
312	6	1
312	8	1
312	13	1
313	1	1
313	8	1
313	14	1
314	1	1
314	4	1
315	8	1
315	16	1
316	5	1
316	8	1
317	8	1
318	8	1
318	17	1
319	5	1
319	12	1
319	14	1
320	7	1
321	5	1
322	13	1
322	16	1
323	1	1
323	16	1
324	13	1
325	8	1
325	16	1
326	1	1
326	8	1
326	17	1
327	6	1
327	8	1
327	13	1
328	1	1
328	13	1
328	14	1
328	16	1
329	6	1
329	8	1
329	16	1
330	8	1
331	2	1
331	16	1
332	6	1
332	8	1
332	16	1
333	13	1
333	16	1
334	1	1
334	6	1
334	13	1
335	5	1
336	6	1
336	16	1
337	5	1
337	8	1
337	16	1
338	5	1
339	1	1
339	8	1
340	8	1
341	5	1
342	5	1
342	13	1
343	1	1
343	11	1
343	15	1
344	8	1
345	5	1
345	8	1
346	6	1
346	8	1
347	5	1
347	8	1
348	6	1
348	8	1
348	16	1
349	1	1
349	16	1
350	1	1
350	13	1
350	16	1
351	11	1
352	5	1
352	12	1
353	1	1
353	11	1
353	15	1
354	5	1
354	14	1
355	2	1
355	15	1
355	16	1
356	8	1
356	13	1
356	16	1
357	8	1
358	1	1
358	2	1
358	15	1
358	16	1
359	16	1
360	7	1
361	6	1
361	16	1
362	1	1
362	5	1
362	12	1
363	1	1
364	5	1
365	8	1
366	8	1
367	5	1
368	5	1
369	5	1
370	8	1
370	16	1
371	8	1
371	14	1
372	5	1
373	1	1
373	2	1
373	15	1
374	1	1
374	4	1
375	8	1
376	5	1
377	4	1
377	5	1
378	8	1
379	11	1
380	1	1
380	2	1
380	15	1
381	5	1
381	14	1
382	5	1
382	8	1
383	4	1
383	5	1
384	5	1
385	1	1
385	2	1
385	5	1
385	14	1
386	5	1
387	8	1
388	1	1
388	5	1
389	2	1
389	4	1
390	5	1
391	1	1
391	5	1
392	8	1
393	5	1
394	5	1
394	13	1
394	14	1
395	5	1
396	5	1
396	6	1
396	11	1
397	1	1
398	1	1
398	2	1
398	4	1
398	15	1
399	1	1
399	2	1
399	5	1
400	4	1
400	5	1
401	5	1
402	5	1
402	14	1
402	16	1
403	1	1
403	2	1
403	6	1
403	8	1
404	3	1
404	4	1
405	1	1
405	2	1
405	13	1
406	11	1
406	16	1
407	5	1
408	3	1
408	5	1
408	16	1
409	5	1
409	8	1
410	5	1
411	5	1
411	9	1
411	14	1
411	15	1
412	5	1
413	11	1
414	5	1
415	4	1
415	5	1
415	18	1
416	4	1
416	8	1
417	4	1
417	8	1
418	3	1
418	4	1
418	12	1
419	4	1
419	5	1
419	12	1
420	3	1
420	4	1
420	12	1
421	8	1
421	14	1
422	3	1
422	4	1
422	5	1
423	4	1
423	8	1
423	9	1
423	15	1
424	11	1
425	5	1
426	1	1
426	3	1
426	4	1
426	15	1
426	16	1
426	17	1
427	8	1
428	5	1
429	8	1
429	15	1
430	5	1
430	17	1
431	1	1
431	2	1
432	3	1
432	4	1
432	12	1
433	5	1
434	15	1
435	1	1
435	5	1
435	18	1
436	11	1
437	11	1
438	11	1
439	11	1
440	11	1
441	11	1
442	11	1
443	11	1
444	11	1
444	15	1
445	11	1
446	11	1
447	11	1
448	11	1
449	1	1
449	2	1
449	15	1
450	1	1
450	2	1
450	15	1
451	5	1
451	12	1
451	14	1
452	1	1
452	11	1
453	1	1
453	11	1
454	8	1
455	1	1
456	1	1
456	5	1
457	2	1
457	4	1
457	8	1
458	8	1
459	8	1
460	8	1
461	8	1
462	8	1
462	14	1
463	2	1
464	8	1
465	2	1
465	4	1
465	14	1
466	16	1
467	8	1
468	8	1
469	8	1
470	18	1
471	8	1
471	17	1
472	1	1
472	2	1
472	9	1
473	3	1
473	4	1
473	12	1
474	15	1
474	17	1
475	8	1
476	5	1
477	4	1
477	5	1
478	5	1
478	14	1
479	13	1
479	16	1
480	5	1
480	16	1
481	5	1
481	8	1
482	5	1
482	6	1
483	8	1
483	14	1
483	17	1
484	10	1
484	13	1
485	12	1
485	14	1
486	5	1
486	14	1
487	5	1
487	14	1
488	10	1
489	10	1
489	14	1
489	16	1
490	5	1
490	14	1
490	16	1
491	1	1
491	2	1
492	8	1
493	13	1
494	5	1
495	2	1
495	5	1
496	8	1
497	5	1
498	1	1
498	2	1
498	14	1
498	17	1
499	8	1
500	2	1
500	4	1
501	3	1
501	4	1
501	12	1
502	5	1
502	17	1
503	8	1
504	6	1
504	8	1
505	13	1
505	16	1
506	8	1
507	8	1
508	8	1
509	8	1
510	1	1
510	8	1
510	18	1
511	2	1
511	17	1
512	5	1
512	8	1
512	14	1
513	13	1
513	16	1
514	5	1
514	14	1
515	1	1
515	8	1
515	17	1
516	5	1
517	5	1
517	8	1
517	14	1
518	8	1
519	2	1
520	2	1
520	17	1
521	8	1
521	17	1
522	5	1
522	8	1
523	5	1
523	8	1
524	5	1
525	10	1
525	13	1
526	1	1
526	2	1
526	8	1
527	8	1
528	8	1
528	17	1
529	8	1
530	2	1
531	8	1
531	14	1
532	14	1
533	13	1
534	8	1
535	5	1
535	14	1
536	8	1
537	8	1
538	3	1
538	4	1
538	12	1
539	4	1
539	5	1
540	1	1
541	1	1
541	2	1
542	3	1
542	4	1
542	12	1
542	14	1
543	8	1
543	12	1
544	6	1
544	8	1
544	14	1
545	5	1
545	14	1
546	1	1
546	16	1
547	6	1
548	4	1
548	9	1
549	8	1
549	14	1
549	17	1
550	1	1
550	16	1
551	11	1
552	15	1
553	8	1
553	14	1
554	1	1
554	2	1
555	8	1
556	18	1
557	8	1
557	12	1
558	8	1
558	9	1
558	16	1
559	8	1
559	11	1
560	2	1
560	4	1
560	5	1
560	9	1
560	14	1
560	15	1
561	8	1
561	11	1
562	1	1
562	2	1
562	18	1
563	11	1
564	5	1
564	11	1
565	11	1
565	16	1
566	1	1
566	2	1
566	16	1
567	11	1
568	1	1
568	14	1
568	16	1
569	8	1
569	11	1
570	18	1
571	5	1
571	16	1
572	1	1
572	16	1
573	11	1
573	15	1
573	16	1
574	13	1
574	14	1
574	16	1
575	5	1
575	18	1
576	1	1
576	2	1
576	6	1
577	5	1
577	15	1
578	1	1
578	15	1
579	5	1
580	5	1
580	14	1
581	8	1
581	16	1
582	8	1
582	14	1
583	6	1
583	16	1
584	4	1
584	8	1
585	5	1
586	1	1
587	8	1
587	13	1
588	3	1
588	4	1
588	12	1
589	18	1
590	1	1
590	11	1
590	15	1
591	8	1
591	16	1
592	13	1
592	16	1
593	17	1
594	8	1
594	14	1
595	16	1
596	3	1
596	4	1
596	12	1
597	1	1
597	16	1
598	5	1
598	8	1
599	1	1
600	4	1
601	2	1
601	17	1
602	12	1
602	14	1
603	13	1
603	16	1
604	5	1
605	12	1
606	8	1
607	14	1
607	16	1
608	13	1
608	14	1
608	16	1
609	5	1
610	12	1
611	6	1
611	10	1
611	13	1
612	8	1
613	5	1
614	8	1
615	16	1
616	11	1
616	15	1
617	8	1
618	8	1
619	8	1
619	16	1
620	8	1
621	18	1
622	2	1
622	4	1
623	4	1
623	5	1
624	3	1
624	4	1
624	12	1
625	3	1
625	4	1
626	4	1
626	8	1
627	8	1
628	6	1
628	8	1
629	5	1
629	12	1
630	5	1
630	12	1
631	1	1
631	8	1
631	14	1
631	17	1
632	8	1
633	8	1
634	7	1
635	11	1
636	1	1
636	2	1
636	15	1
636	16	1
637	5	1
637	11	1
638	8	1
639	8	1
640	8	1
641	8	1
641	17	1
642	6	1
642	8	1
642	10	1
643	8	1
643	14	1
644	7	1
645	7	1
646	18	1
647	8	1
647	17	1
648	5	1
648	14	1
649	6	1
649	8	1
649	16	1
650	8	1
651	1	1
651	8	1
651	17	1
652	5	1
652	8	1
653	6	1
653	10	1
653	16	1
654	10	1
654	13	1
654	16	1
655	2	1
655	5	1
655	8	1
656	6	1
656	10	1
656	16	1
657	10	1
657	16	1
658	8	1
659	5	1
659	13	1
659	16	1
660	8	1
661	18	1
662	8	1
662	14	1
663	5	1
664	8	1
665	1	1
665	11	1
665	15	1
665	16	1
666	11	1
667	11	1
668	1	1
668	11	1
669	11	1
670	11	1
670	15	1
670	16	1
671	11	1
672	11	1
673	10	1
673	16	1
674	11	1
675	11	1
676	8	1
677	7	1
678	8	1
678	16	1
679	1	1
679	2	1
680	1	1
680	2	1
681	11	1
682	11	1
682	13	1
682	16	1
683	5	1
684	1	1
684	16	1
685	1	1
685	16	1
686	1	1
686	8	1
687	5	1
687	17	1
688	5	1
689	1	1
689	16	1
690	8	1
690	17	1
691	10	1
691	15	1
691	16	1
692	5	1
692	8	1
692	14	1
693	8	1
694	14	1
695	5	1
695	8	1
696	8	1
696	16	1
697	8	1
698	8	1
699	8	1
700	5	1
701	7	1
702	5	1
702	14	1
703	8	1
704	8	1
704	14	1
705	12	1
705	14	1
706	11	1
707	8	1
708	8	1
709	5	1
709	14	1
710	5	1
711	8	1
712	5	1
712	8	1
713	8	1
714	8	1
714	14	1
715	5	1
715	8	1
716	8	1
716	14	1
717	8	1
717	16	1
718	5	1
719	5	1
719	17	1
720	1	1
720	2	1
720	8	1
720	14	1
721	5	1
722	5	1
723	5	1
723	8	1
724	8	1
724	14	1
725	5	1
726	4	1
726	8	1
727	8	1
727	14	1
728	5	1
728	15	1
729	8	1
730	8	1
730	14	1
731	5	1
731	8	1
731	14	1
732	5	1
732	14	1
733	8	1
733	14	1
734	5	1
735	8	1
736	8	1
736	14	1
737	5	1
737	8	1
738	5	1
738	14	1
739	5	1
739	14	1
740	8	1
740	14	1
741	8	1
741	16	1
742	8	1
742	16	1
743	1	1
743	16	1
744	8	1
744	17	1
745	5	1
746	5	1
747	5	1
747	14	1
748	1	1
748	14	1
748	16	1
749	5	1
749	14	1
750	8	1
751	1	1
751	14	1
751	16	1
752	1	1
752	16	1
753	8	1
754	6	1
754	16	1
755	1	1
755	2	1
755	4	1
755	9	1
755	15	1
756	5	1
757	7	1
758	15	1
758	16	1
759	1	1
760	15	1
761	1	1
761	16	1
762	8	1
763	5	1
764	5	1
764	14	1
765	5	1
765	14	1
766	7	1
767	11	1
768	2	1
768	4	1
769	1	1
769	2	1
769	13	1
769	15	1
770	6	1
770	10	1
770	13	1
770	16	1
771	1	1
771	15	1
771	16	1
772	8	1
773	16	1
774	11	1
775	5	1
775	8	1
775	14	1
776	8	1
777	11	1
778	5	1
778	8	1
778	14	1
779	1	1
780	5	1
781	5	1
781	14	1
782	8	1
783	5	1
783	14	1
784	8	1
784	11	1
785	5	1
785	14	1
786	5	1
786	14	1
787	5	1
787	8	1
788	11	1
788	16	1
789	5	1
789	8	1
790	5	1
791	4	1
792	5	1
793	5	1
794	8	1
794	14	1
795	4	1
795	5	1
796	5	1
796	14	1
797	1	1
797	15	1
798	1	1
799	8	1
800	11	1
800	16	1
801	5	1
802	1	1
802	2	1
802	6	1
802	16	1
803	1	1
803	8	1
803	17	1
804	5	1
805	5	1
805	13	1
806	1	1
806	6	1
806	8	1
807	8	1
808	1	1
808	8	1
809	1	1
809	8	1
809	13	1
810	1	1
811	7	1
812	2	1
812	4	1
813	7	1
814	7	1
815	8	1
815	14	1
816	11	1
817	8	1
818	5	1
819	5	1
820	2	1
820	3	1
820	4	1
820	5	1
820	9	1
821	5	1
821	14	1
822	8	1
823	6	1
823	10	1
823	16	1
824	5	1
825	1	1
825	15	1
825	16	1
826	2	1
827	1	1
827	2	1
827	16	1
828	2	1
828	4	1
829	1	1
829	2	1
830	1	1
830	13	1
830	16	1
831	1	1
831	2	1
831	15	1
831	16	1
832	4	1
832	8	1
832	9	1
833	1	1
834	11	1
834	16	1
835	5	1
835	12	1
835	14	1
836	5	1
836	14	1
837	8	1
838	1	1
839	11	1
839	16	1
840	1	1
840	8	1
840	18	1
841	1	1
841	16	1
842	4	1
842	5	1
842	8	1
843	4	1
843	5	1
844	6	1
845	5	1
846	8	1
846	14	1
847	7	1
847	8	1
848	10	1
848	16	1
849	1	1
849	14	1
850	7	1
851	8	1
852	8	1
852	16	1
853	5	1
853	11	1
854	5	1
854	11	1
855	1	1
855	8	1
855	13	1
855	14	1
855	16	1
856	5	1
856	8	1
857	7	1
858	11	1
859	5	1
859	11	1
860	11	1
860	16	1
861	11	1
862	2	1
862	4	1
862	5	1
863	8	1
864	5	1
865	8	1
866	5	1
866	14	1
867	8	1
868	8	1
869	5	1
869	14	1
870	14	1
871	5	1
872	14	1
873	5	1
873	14	1
874	8	1
875	8	1
875	14	1
876	1	1
876	5	1
877	2	1
877	14	1
878	4	1
878	5	1
878	13	1
879	1	1
879	16	1
879	17	1
880	8	1
881	1	1
881	5	1
882	8	1
883	8	1
884	7	1
885	11	1
886	14	1
886	16	1
887	8	1
888	8	1
889	14	1
890	1	1
890	2	1
891	8	1
891	17	1
892	4	1
892	5	1
892	9	1
893	5	1
894	4	1
894	5	1
895	11	1
895	16	1
896	8	1
897	1	1
897	2	1
897	15	1
898	8	1
899	8	1
900	8	1
901	5	1
902	5	1
902	6	1
902	13	1
902	16	1
903	8	1
903	14	1
904	5	1
904	8	1
905	8	1
905	14	1
906	8	1
906	14	1
907	5	1
908	5	1
909	8	1
910	8	1
911	6	1
911	8	1
912	1	1
912	16	1
913	5	1
914	6	1
914	8	1
914	13	1
914	16	1
915	8	1
916	1	1
916	15	1
916	16	1
917	1	1
917	8	1
917	16	1
918	14	1
919	2	1
919	15	1
920	8	1
921	8	1
921	14	1
922	18	1
923	8	1
924	2	1
924	8	1
925	15	1
925	16	1
926	5	1
927	8	1
928	8	1
928	11	1
929	4	1
929	5	1
930	1	1
930	2	1
930	16	1
931	15	1
931	16	1
932	4	1
932	5	1
933	8	1
934	8	1
935	8	1
935	17	1
936	5	1
936	8	1
936	14	1
937	8	1
938	5	1
938	14	1
939	8	1
939	16	1
940	5	1
941	5	1
941	8	1
942	8	1
943	16	1
944	5	1
944	8	1
944	17	1
945	5	1
945	13	1
945	14	1
945	16	1
946	3	1
946	4	1
947	2	1
947	14	1
948	5	1
948	14	1
949	8	1
949	14	1
950	8	1
951	2	1
951	4	1
951	9	1
952	5	1
953	5	1
953	8	1
954	7	1
955	8	1
955	14	1
956	8	1
957	5	1
958	8	1
959	5	1
960	8	1
961	8	1
962	8	1
963	8	1
963	16	1
964	5	1
964	8	1
965	5	1
965	12	1
966	14	1
967	8	1
968	12	1
969	3	1
969	4	1
970	5	1
971	5	1
971	17	1
972	8	1
973	7	1
974	8	1
974	16	1
975	16	1
976	1	1
976	15	1
976	16	1
977	1	1
978	13	1
978	16	1
979	8	1
979	16	1
980	8	1
981	8	1
982	1	1
982	2	1
982	16	1
983	16	1
984	16	1
985	8	1
986	16	1
987	16	1
988	5	1
988	14	1
989	3	1
989	4	1
989	12	1
990	8	1
990	14	1
991	6	1
992	5	1
992	16	1
993	2	1
993	3	1
993	4	1
993	5	1
993	12	1
994	8	1
995	5	1
996	4	1
996	5	1
997	5	1
998	5	1
999	5	1
1000	5	1
1000	18	1
1001	5	1
1002	5	1
1003	4	1
1003	5	1
1003	13	1
1004	8	1
1004	18	1
1005	8	1
1006	8	1
1006	15	1
1007	5	1
1008	8	1
1009	8	1
1010	8	1
1011	6	1
1012	5	1
1012	8	1
1013	1	1
1013	2	1
1013	16	1
1014	5	1
1015	4	1
1015	8	1
1016	1	1
1016	2	1
1016	16	1
1017	8	1
1018	8	1
1019	1	1
1019	16	1
1020	13	1
1020	16	1
1021	8	1
1022	7	1
1023	5	1
1024	14	1
1025	1	1
1025	8	1
1025	16	1
1026	5	1
1026	8	1
1027	1	1
1028	5	1
1028	14	1
1029	5	1
1030	5	1
1031	2	1
1031	4	1
1032	4	1
1032	5	1
1033	2	1
1033	4	1
1034	1	1
1034	2	1
1035	5	1
1036	5	1
1036	9	1
1037	5	1
1037	12	1
1037	14	1
1038	16	1
1039	8	1
1040	5	1
1040	14	1
1041	5	1
1041	14	1
1042	13	1
1042	16	1
1043	5	1
1044	5	1
1044	8	1
1045	8	1
1046	16	1
1047	5	1
1048	5	1
1048	14	1
1049	5	1
1050	8	1
1050	14	1
1051	5	1
1052	5	1
1052	11	1
1053	8	1
1054	5	1
1055	8	1
1056	11	1
1057	5	1
1058	2	1
1058	8	1
1059	5	1
1060	2	1
1060	4	1
1061	5	1
1061	8	1
1062	8	1
1063	4	1
1063	8	1
1064	6	1
1064	10	1
1065	7	1
1065	17	1
1066	3	1
1066	4	1
1067	5	1
1068	8	1
1069	6	1
1069	8	1
1069	16	1
1070	5	1
1071	5	1
1072	5	1
1072	14	1
1073	16	1
1074	5	1
1074	8	1
1075	8	1
1076	1	1
1076	2	1
1076	3	1
1076	4	1
1076	9	1
1077	16	1
1078	3	1
1078	4	1
1079	5	1
1079	12	1
1080	5	1
1081	6	1
1082	8	1
1083	6	1
1083	16	1
1084	7	1
1085	8	1
1085	14	1
1086	8	1
1087	1	1
1088	1	1
1089	1	1
1089	14	1
1089	16	1
1090	16	1
1091	2	1
1091	3	1
1091	4	1
1091	12	1
1092	5	1
1093	5	1
1094	5	1
1095	5	1
1096	14	1
1097	8	1
1098	5	1
1099	8	1
1100	5	1
1100	8	1
1100	14	1
1101	8	1
1101	13	1
1102	5	1
1102	14	1
1103	5	1
1103	8	1
1104	5	1
1104	6	1
1104	8	1
1105	1	1
1105	2	1
1105	16	1
1106	6	1
1106	8	1
1107	8	1
1108	8	1
1109	8	1
1109	16	1
1110	1	1
1110	5	1
1110	12	1
1110	15	1
1111	8	1
1112	8	1
1113	8	1
1114	5	1
1115	5	1
1115	8	1
1115	14	1
1116	2	1
1117	8	1
1118	5	1
1119	8	1
1119	14	1
1120	5	1
1121	8	1
1121	12	1
1122	6	1
1122	8	1
1123	8	1
1124	14	1
1124	17	1
1125	16	1
1126	2	1
1126	8	1
1127	8	1
1128	7	1
1129	8	1
1129	13	1
1129	14	1
1130	7	1
1131	16	1
1132	8	1
1132	14	1
1133	2	1
1133	4	1
1133	9	1
1134	8	1
1135	8	1
1135	12	1
1136	8	1
1137	8	1
1137	14	1
1138	1	1
1138	5	1
1138	6	1
1138	8	1
1139	1	1
1139	6	1
1139	16	1
1140	5	1
1141	7	1
1142	7	1
1143	6	1
1143	16	1
1144	8	1
1145	8	1
1146	8	1
1147	8	1
1148	8	1
1149	8	1
1150	8	1
1151	6	1
1152	14	1
1152	17	1
1153	8	1
1153	12	1
1154	15	1
1155	5	1
1155	14	1
1156	6	1
1156	8	1
1157	11	1
1158	8	1
1159	13	1
1159	15	1
1160	8	1
1160	14	1
1161	1	1
1161	8	1
1162	5	1
1163	8	1
1164	4	1
1165	5	1
1165	8	1
1166	5	1
1167	5	1
1168	8	1
1169	8	1
1170	5	1
1170	8	1
1171	8	1
1172	5	1
1173	8	1
1173	14	1
1174	8	1
1174	16	1
1175	14	1
1176	8	1
1176	17	1
1177	5	1
1178	5	1
1179	5	1
1180	1	1
1180	5	1
1181	1	1
1181	5	1
1182	5	1
1183	1	1
1183	5	1
1184	7	1
1185	5	1
1185	17	1
1186	5	1
1186	8	1
1187	6	1
1188	1	1
1188	5	1
1188	18	1
1189	8	1
1190	5	1
1190	14	1
1191	6	1
1191	8	1
1192	8	1
1193	8	1
1194	6	1
1194	8	1
1195	8	1
1196	8	1
1197	5	1
1197	8	1
1198	6	1
1198	16	1
1199	5	1
1199	11	1
1200	4	1
1200	8	1
1201	7	1
1202	5	1
1203	5	1
1203	12	1
1203	14	1
1204	5	1
1204	8	1
1204	17	1
1205	8	1
1206	5	1
1207	16	1
1208	6	1
1208	8	1
1208	16	1
1209	5	1
1210	15	1
1210	16	1
1211	8	1
1211	14	1
1212	8	1
1212	13	1
1212	14	1
1213	6	1
1213	8	1
1213	16	1
1214	8	1
1215	1	1
1215	15	1
1216	14	1
1217	16	1
1218	5	1
1219	3	1
1219	4	1
1219	5	1
1219	14	1
1220	8	1
1221	8	1
1222	1	1
1223	8	1
1224	8	1
1225	5	1
1226	6	1
1226	8	1
1227	8	1
1228	1	1
1229	8	1
1229	16	1
1230	5	1
1231	1	1
1231	8	1
1232	7	1
1233	8	1
